Accident_ID,Date,Time,Location,Weather,Road_Type,Vehicle_Type,Driver_Age,Severity,Casualties,Speed_Limit
1588,2427,709,3,1,0,0,32,1,3,40
1589,2428,1159,3,1,2,2,56,0,2,60
1591,2429,884,3,2,0,2,64,2,1,60
1592,2430,1146,4,2,0,2,60,0,4,60
1593,2431,681,3,1,1,0,32,1,2,40
1594,2432,1124,2,1,2,1,68,2,4,60
1595,2433,573,3,0,2,2,27,0,2,40
1596,2434,747,1,0,0,0,21,0,0,60
1597,2435,171,0,2,2,3,30,2,3,40
1598,2436,833,3,1,2,0,18,0,0,100
1599,2437,283,3,3,0,1,39,2,2,100
1600,2438,1092,2,3,0,2,37,1,1,80
1602,2439,217,1,0,2,0,41,1,4,80
1603,2440,1204,4,1,0,3,59,1,4,60
1604,2441,752,4,1,2,3,43,1,3,80
1605,2442,726,1,2,0,3,32,2,4,100
1606,2443,861,4,3,1,2,46,1,4,100
1607,2444,405,0,2,2,2,54,1,2,40
1608,2445,833,4,3,0,2,50,0,2,80
1609,2446,634,3,1,0,0,30,2,1,40
1610,2447,1158,1,2,2,1,46,0,3,80
1611,2448,1185,3,2,1,0,51,2,0,40
1613,2449,1201,1,2,0,2,28,1,3,100
1614,2450,7,4,1,2,2,35,0,3,100
1615,2451,237,4,1,0,3,54,1,0,40
1616,2452,676,1,2,0,3,48,2,4,80
1617,2453,834,4,1,0,1,46,0,1,80
1618,2454,68,2,0,0,2,27,2,3,40
1619,2455,167,4,2,1,3,20,0,0,60
1620,2456,61,1,1,0,1,25,1,3,60
1621,2457,1269,0,0,2,2,21,2,4,60
1622,2458,21,4,3,2,0,46,2,2,60
1624,2459,1244,3,3,1,0,19,2,3,40
1625,2460,629,3,0,2,0,18,1,3,100
1626,2461,164,2,2,2,3,50,1,2,60
1627,2462,1308,4,3,2,3,39,2,2,80
1628,2463,471,0,1,0,2,25,1,2,40
1629,2464,164,2,1,0,0,55,0,0,40
1630,2465,341,4,2,2,3,55,2,1,100
1631,2466,54,3,3,1,2,40,0,3,100
1632,2467,1090,1,2,2,0,33,0,2,80
1633,2468,1064,3,1,0,1,41,0,3,80
1635,2469,171,3,3,0,1,47,0,1,100
1636,2470,802,4,0,0,2,57,0,0,80
1637,2471,1282,2,3,0,2,63,1,2,60
1638,2472,802,1,0,2,3,68,0,3,40
1639,2473,158,0,1,0,2,67,2,3,80
1640,2474,1178,3,3,0,0,56,2,0,60
1641,2475,108,3,2,1,1,59,1,2,60
1642,2476,591,0,2,2,2,26,1,0,40
1643,2477,1410,3,3,0,3,24,0,0,80
1644,2478,1349,3,2,1,3,57,1,3,60
1646,2479,510,4,3,2,1,49,2,4,80
1647,2480,891,0,3,1,2,26,2,3,100
1648,2481,716,1,1,2,0,46,2,4,80
1649,2482,1278,3,3,0,2,29,1,1,100
1650,2483,866,3,2,0,0,31,1,1,100
1651,2484,657,1,3,2,0,38,1,0,60
1652,2485,1424,4,2,2,2,66,0,0,80
1653,2486,1022,0,1,2,3,34,0,3,40
1654,2487,755,4,2,2,2,69,2,2,100
1655,2488,3,2,1,2,0,22,0,3,40
1657,2489,1160,0,2,2,1,26,1,4,60
1658,2490,1190,3,1,2,1,36,1,2,40
1659,2491,680,4,2,1,2,24,1,4,100
1660,2492,917,1,2,1,1,69,1,3,60
1661,2493,208,2,3,0,2,50,2,0,100
1662,2494,683,3,1,0,1,47,2,3,40
1663,2495,521,3,1,0,0,27,0,4,60
1664,2496,1359,0,0,1,0,45,0,0,40
1665,2497,1352,1,1,0,3,56,1,4,60
1666,2498,1055,3,3,1,2,51,2,3,60
1669,2499,894,3,3,0,1,21,2,2,100
1670,2500,218,2,0,2,0,44,1,2,100
1671,2501,548,0,0,1,3,69,1,1,60
1672,2502,1250,2,2,1,2,40,0,2,60
1673,2503,288,1,0,0,1,25,1,2,60
1674,2504,8,2,0,2,3,60,2,4,100
1675,2505,804,2,2,0,3,39,0,4,80
1676,2506,774,4,3,0,0,21,2,4,80
1677,2507,131,4,0,1,1,22,0,2,100
1678,2508,1130,1,0,1,0,18,2,1,60
1680,2509,745,2,3,1,1,32,1,1,80
1681,2510,594,2,0,0,1,49,1,1,100
1682,2511,1247,2,0,0,2,37,2,0,80
1683,2512,18,0,2,2,0,49,2,3,80
1684,2513,207,2,2,1,3,66,0,0,40
1685,2514,1227,3,2,0,1,30,2,3,80
1686,2515,673,0,1,0,1,65,0,4,40
1687,2516,661,0,1,0,1,67,0,4,60
1688,2517,267,1,3,2,1,64,0,2,40
1689,2518,876,0,1,1,0,24,0,1,40
1691,2519,508,2,1,2,1,27,1,3,80
1692,2520,1362,2,3,1,0,66,0,4,60
1693,2521,695,3,2,0,3,25,1,1,100
1694,2522,73,0,3,0,0,57,1,1,100
1695,2523,1358,2,0,1,2,42,1,2,60
1696,2524,971,3,3,1,3,22,0,0,40
1697,2525,597,0,1,0,2,41,2,1,60
1698,2526,660,1,3,0,0,57,1,1,40
1699,2527,468,1,2,0,0,61,0,2,100
1700,2528,648,4,2,1,2,39,2,1,60
1702,2529,1296,1,1,1,3,44,0,2,80
1703,2530,192,3,2,0,0,31,1,1,40
1704,2531,1429,2,0,0,2,34,2,1,80
1705,2532,599,3,3,0,2,64,2,4,100
1706,2533,1275,1,3,2,0,61,0,4,60
1707,2534,150,0,1,2,1,45,0,4,80
1708,2535,1220,4,2,0,1,56,1,4,80
1709,2536,185,1,3,0,0,37,2,1,60
1710,2537,790,3,1,0,1,36,1,3,100
1711,2538,875,2,3,1,3,25,0,2,100
1713,2539,58,2,0,1,3,59,2,2,100
1714,2540,679,1,3,0,0,35,2,4,60
1715,2541,1270,0,3,0,2,41,1,3,100
1716,2542,1088,1,0,1,0,30,0,0,60
1717,2543,343,4,2,0,2,37,0,4,40
1718,2544,1102,4,1,0,3,59,0,1,60
1719,2545,896,4,0,0,3,38,0,3,100
1720,2546,706,3,0,0,2,57,2,4,100
1721,2547,97,3,2,1,0,68,2,0,40
1722,2548,1020,3,3,1,3,42,1,3,60
1724,2549,156,2,1,0,3,34,2,1,80
1725,2550,734,3,1,1,2,69,1,3,100
1726,2551,279,0,1,2,1,68,0,3,60
1727,2552,872,4,2,2,0,40,2,1,40
1728,2553,402,2,1,0,1,62,0,2,100
1729,2554,1163,0,0,1,3,47,0,2,80
1730,2555,1057,3,0,0,0,30,1,2,80
1731,2556,664,3,1,0,3,52,1,3,40
1732,2557,752,2,2,2,1,23,1,3,40
1733,2558,370,0,2,2,1,30,0,3,100
1735,2559,799,2,1,1,3,68,0,3,60
1736,2560,1378,3,2,0,1,41,2,3,80
1737,2561,383,3,3,0,1,51,0,1,60
1738,2562,138,3,2,2,2,55,2,0,100
1739,2563,859,4,2,2,2,51,1,1,40
1740,2564,1122,1,1,2,0,68,0,0,60
1741,2565,228,0,0,0,3,47,0,1,80
1742,2566,1181,2,0,1,2,32,1,2,100
1743,2567,650,4,2,1,2,62,2,2,40
1744,2568,1330,2,2,1,1,28,2,2,40
1746,2569,1001,4,2,0,3,67,1,0,100
1747,2570,1169,4,3,2,1,57,2,1,60
1748,2571,484,1,1,0,1,46,0,3,40
1749,2572,67,0,1,0,1,53,2,0,100
1750,2573,1371,0,0,1,0,44,0,4,100
1751,2574,839,3,3,2,2,18,1,0,60
1752,2575,938,1,3,2,2,51,2,4,100
1753,2576,622,4,0,2,3,41,2,2,60
1754,2577,42,4,0,1,2,24,0,4,80
1755,2578,297,3,1,0,0,59,0,1,100
1757,2579,1036,0,0,1,0,42,1,1,60
1758,2580,717,1,2,2,0,43,2,0,60
1759,2581,678,0,0,0,2,19,1,4,80
1760,2582,639,1,2,2,3,67,2,4,40
1761,2583,1244,4,1,0,3,56,0,2,60
1762,2584,22,0,0,2,0,44,0,0,60
1763,2585,737,1,1,2,3,57,1,4,60
1764,2586,344,1,3,2,3,54,0,3,80
1765,2587,476,2,2,1,1,28,2,0,80
1766,2588,1435,0,2,1,2,59,2,4,60
1768,2589,1108,2,2,1,0,40,0,3,60
1769,2590,68,0,0,2,1,33,0,4,40
1770,2591,1001,2,0,0,2,23,1,3,100
1771,2592,1188,0,0,2,0,66,1,1,80
1772,2593,439,4,0,2,2,35,0,2,100
1773,2594,1031,4,3,0,1,26,0,0,60
1774,2595,381,1,2,1,1,24,0,0,60
1775,2596,143,1,1,2,1,22,0,3,80
1776,2597,749,3,0,1,0,40,1,0,60
1777,2598,1120,2,3,2,0,32,0,4,40
1780,2599,1075,3,2,1,3,48,2,3,40
1781,2600,540,2,3,0,1,68,2,1,80
1782,2601,755,3,0,1,0,43,1,2,40
1783,2602,504,1,2,0,2,49,1,0,40
1784,2603,829,0,3,1,1,61,1,1,40
1785,2604,589,3,0,0,2,28,1,1,40
1786,2605,347,4,0,2,2,23,1,4,40
1787,2606,764,0,3,1,2,61,0,3,60
1788,2607,588,3,2,0,2,66,0,3,100
1789,2608,406,1,3,1,3,69,0,0,100
1791,2609,119,3,2,1,3,45,1,1,80
1792,2610,1253,4,1,0,3,69,0,4,60
1793,2611,37,2,3,0,0,30,1,4,40
1794,2612,550,4,3,0,1,46,2,2,80
1795,2613,157,3,1,0,2,33,0,4,40
1796,2614,1192,2,3,0,3,45,1,3,40
1797,2615,654,4,0,2,3,60,1,1,100
1798,2616,679,4,1,2,3,59,1,1,60
1799,2617,678,2,2,2,0,39,0,4,60
1800,2618,540,0,1,2,3,37,0,3,80
1802,2619,1226,3,3,1,1,51,0,4,60
1803,2620,1225,2,2,1,0,33,0,3,40
1804,2621,897,0,2,1,0,69,0,4,40
1805,2622,1225,2,0,0,1,32,2,0,100
1806,2623,89,2,3,2,2,43,0,2,60
1807,2624,515,0,3,0,0,18,1,4,100
1808,2625,911,2,3,2,3,40,0,0,40
1809,2626,91,1,3,2,2,61,0,4,60
1810,2627,92,3,1,2,3,53,2,1,40
1811,2628,1051,0,3,2,3,39,1,0,100
1813,2629,120,2,3,1,0,24,0,4,60
1814,2630,519,4,3,2,3,41,0,3,80
1815,2631,1061,1,0,1,2,23,0,2,40
1816,2632,145,3,0,1,3,37,0,1,100
1817,2633,1432,4,2,1,1,58,1,1,100
1818,2634,1262,2,2,1,1,33,2,2,40
1819,2635,10,0,0,0,2,42,0,1,60
1820,2636,734,3,1,1,3,65,1,3,60
1821,2637,1072,4,2,0,1,63,0,0,60
1822,2638,817,2,0,2,1,65,1,1,60
1824,2639,1247,1,0,2,1,44,2,0,80
1825,2640,565,3,1,1,3,36,1,4,60
1826,2641,1017,3,1,2,1,30,1,4,40
1827,2642,1276,4,2,2,0,56,0,0,40
1828,2643,1114,4,0,2,0,30,0,3,60
1829,2644,352,0,3,1,3,66,2,3,60
1830,2645,376,0,3,0,2,25,0,1,60
1831,2646,460,2,3,1,0,46,0,4,40
1832,2647,329,4,2,0,0,24,0,0,80
1833,2648,1205,2,2,2,1,68,1,4,60
1835,2649,441,0,2,0,2,29,2,2,100
1836,2650,572,4,0,1,2,61,0,0,40
1837,2651,1000,4,2,2,1,47,1,1,40
1838,2652,44,0,1,0,3,31,2,1,40
1839,2653,1107,0,0,0,3,67,1,2,60
1840,2654,402,0,0,0,3,32,0,3,80
1841,2655,984,2,1,0,0,37,0,2,60
1842,2656,106,0,3,1,1,38,1,2,60
1843,2657,139,4,0,0,2,55,0,3,80
1844,2658,536,1,1,0,1,65,1,2,40
1846,2659,65,0,3,1,0,22,1,0,40
1847,2660,1295,3,1,0,0,24,0,3,60
1848,2661,1059,2,1,2,0,42,2,1,60
1849,2662,738,4,0,1,3,38,2,3,80
1850,2663,493,3,1,1,2,69,0,4,40
1851,2664,695,1,2,1,2,68,2,2,100
1852,2665,1287,0,0,0,3,38,1,2,80
1853,2666,472,4,2,1,2,58,1,1,40
1854,2667,573,0,2,2,0,28,2,4,100
1855,2668,815,0,3,2,0,40,1,3,40
1857,2669,1182,2,3,1,3,68,1,0,80
1858,2670,217,3,1,0,0,69,2,1,100
1859,2671,263,1,1,0,3,66,0,2,40
1860,2672,75,0,3,2,1,53,0,4,60
1861,2673,1022,4,0,1,2,63,0,1,60
1862,2674,86,2,2,2,0,42,1,0,80
1863,2675,832,2,1,2,0,46,2,4,60
1864,2676,892,4,2,2,2,45,2,0,60
1865,2677,1273,3,3,1,2,53,1,2,100
1866,2678,402,2,0,0,2,38,0,0,40
1868,2679,486,2,2,2,3,18,1,1,40
1869,2680,1050,0,3,1,0,53,0,0,80
1870,2681,941,1,1,2,3,56,1,4,60
1871,2682,962,2,1,1,0,66,0,1,40
1872,2683,1393,1,2,2,0,30,1,3,100
1873,2684,283,4,1,0,3,32,2,3,80
1874,2685,1216,0,2,1,0,57,2,4,100
1875,2686,177,2,1,1,0,28,0,2,80
1876,2687,908,4,2,1,2,22,2,3,100
1877,2688,951,0,3,0,1,18,2,2,100
1879,2689,57,1,1,2,0,50,0,0,80
1880,2690,419,4,3,2,0,31,2,2,40
1881,2691,1361,3,3,2,1,40,2,1,100
1882,2692,779,3,0,2,0,64,2,4,80
1883,2693,399,1,0,1,2,26,0,1,40
1884,2694,1399,0,1,1,0,66,0,1,60
1885,2695,247,3,1,1,0,38,0,4,100
1886,2696,407,0,3,0,0,46,0,3,40
1887,2697,1097,1,0,1,0,34,2,4,80
1888,2698,1178,4,2,0,1,67,1,3,80
1891,2699,500,0,2,1,0,33,0,2,60
1892,2700,575,2,1,2,3,30,0,3,60
1893,2701,885,3,3,0,1,32,1,4,60
1894,2702,1186,2,0,1,0,31,0,3,100
1895,2703,1292,0,3,1,3,38,1,4,40
1896,2704,920,0,0,0,1,56,1,3,80
1897,2705,1071,0,1,0,2,53,2,0,40
1898,2706,683,3,0,2,0,56,2,0,40
1899,2707,674,3,3,1,0,27,1,0,80
1900,2708,151,2,1,0,3,25,1,1,80
1902,2709,850,1,1,0,0,26,2,4,60
1903,2710,71,4,3,0,2,42,0,1,80
1904,2711,910,2,2,0,3,68,0,0,60
1905,2712,179,0,2,2,1,57,2,2,40
1906,2713,1371,0,3,1,1,54,0,3,40
1907,2714,1030,2,3,1,2,23,1,0,60
1908,2715,1296,1,1,2,0,29,0,0,80
1909,2716,819,4,3,1,1,37,1,3,100
1910,2717,1037,0,0,2,2,55,1,0,60
1911,2718,1049,2,0,0,0,54,1,2,40
1913,2719,590,1,2,2,1,30,1,0,40
1914,2720,1044,2,1,0,0,67,2,1,60
1915,2721,75,2,0,1,3,60,0,1,60
1916,2722,821,3,3,2,2,62,0,4,40
1917,2723,27,2,0,1,0,53,1,2,60
1918,2724,564,0,3,1,2,32,2,1,100
1919,2725,777,4,1,0,3,48,1,3,100
1920,2726,326,4,2,2,0,19,1,1,80
1921,2727,301,1,3,2,3,18,2,3,100
1922,2728,1112,2,1,1,1,67,1,1,80
1924,2729,615,3,1,0,3,28,1,0,80
1925,2730,216,0,2,0,3,41,0,1,100
1926,2731,957,2,3,0,2,29,0,3,60
1927,2732,977,4,2,1,2,69,2,1,40
1928,2733,810,1,3,0,1,33,2,0,40
1929,2734,40,4,2,0,3,59,2,1,60
1930,2735,1369,1,3,1,3,49,1,3,80
1931,2736,1070,4,2,0,0,68,0,4,60
1932,2737,323,0,1,1,2,66,1,1,100
1933,2738,664,0,0,0,2,68,1,2,40
1935,2739,1354,1,2,1,3,38,1,1,40
1936,2740,1009,4,3,0,1,58,2,0,100
1937,2741,1199,4,1,1,2,60,2,4,80
1938,2742,488,3,1,1,0,68,0,1,60
1939,2743,25,4,1,1,0,68,2,2,40
1940,2744,300,3,1,1,0,67,0,3,60
1941,2745,270,4,2,0,1,41,2,0,60
1942,2746,1387,1,1,1,0,46,0,2,40
1943,2747,408,4,0,2,0,69,2,0,80
1944,2748,297,0,3,0,3,54,2,4,80
1946,2749,425,2,3,1,2,31,2,3,60
1947,2750,973,2,2,0,2,52,0,2,80
1948,2751,880,4,0,0,1,49,2,4,100
1949,2752,1106,4,1,1,1,66,0,3,80
1950,2753,762,2,3,1,0,68,0,3,60
1951,2754,571,2,1,1,3,53,1,3,60
1952,2755,938,4,1,1,0,27,0,0,40
1953,2756,1423,1,0,0,0,34,1,2,80
1954,2757,1336,1,2,1,1,27,1,0,40
1955,2758,157,0,0,2,1,52,0,4,60
1957,2759,1301,2,0,2,1,25,0,1,60
1958,2760,747,3,0,2,1,49,2,1,80
1959,2761,1402,0,3,2,1,59,1,3,100
1960,2762,454,0,1,0,2,22,0,2,100
1961,2763,916,2,1,0,1,24,2,2,40
1962,2764,664,1,2,1,1,26,0,3,80
1963,2765,972,4,2,1,2,37,2,3,40
1964,2766,789,3,0,1,2,57,0,3,40
1965,2767,124,4,2,2,3,27,0,4,60
1966,2768,917,3,2,2,3,19,0,2,40
1968,2769,1369,3,1,1,3,45,2,2,100
1969,2770,1377,2,0,0,3,40,0,1,60
1970,2771,495,3,3,2,1,25,2,3,40
1971,2772,358,3,0,1,2,18,1,2,100
1972,2773,352,3,2,2,0,31,0,4,100
1973,2774,403,2,1,2,1,64,1,3,80
1974,2775,901,4,0,1,2,62,1,0,100
1975,2776,599,4,0,0,1,18,0,2,80
1976,2777,1402,3,3,1,2,50,1,2,80
1977,2778,792,1,2,0,1,30,2,0,60
1979,2779,82,3,1,2,3,62,2,3,40
1980,2780,637,1,3,0,2,57,1,4,100
1981,2781,1107,3,1,2,1,20,1,1,80
1982,2782,695,4,3,2,1,48,0,4,100
1983,2783,1151,0,1,2,3,38,2,0,60
1984,2784,468,2,1,0,0,55,0,3,40
1985,2785,1150,4,1,0,1,64,1,2,80
1986,2786,888,0,0,1,3,33,0,4,40
1987,2787,690,2,0,1,2,59,1,0,40
1988,2788,1197,1,0,0,2,50,1,1,80
1990,2789,291,4,3,1,2,54,1,0,100
1991,2790,233,2,3,0,0,46,0,1,60
1992,2791,1112,0,0,1,0,55,1,3,100
1993,2792,503,1,2,0,3,62,0,1,80
1994,2793,515,4,3,2,2,18,0,4,100
1995,2794,1211,1,1,1,2,59,1,1,100
1996,2795,1215,0,3,0,3,31,1,1,60
1997,2796,244,4,0,2,1,49,2,3,40
1998,2797,817,2,1,0,0,43,0,0,80
1999,2798,459,4,0,1,0,27,1,1,100
2002,2799,1208,3,0,2,3,43,1,0,60
2003,2800,577,3,1,1,1,51,1,3,80
2004,2801,628,0,0,1,0,45,1,1,60
2005,2802,958,1,3,1,1,19,0,4,60
2006,2803,730,1,2,0,0,29,1,2,60
2007,2804,1003,1,3,2,2,50,2,3,40
2008,2805,685,0,0,2,0,51,0,0,40
2009,2806,295,3,0,1,0,39,1,3,60
2010,2807,160,4,1,2,1,23,2,2,40
2011,2808,1189,1,1,1,2,48,0,3,80
2013,2809,1011,1,1,1,2,18,0,3,60
2014,2810,656,3,2,0,0,64,1,0,100
2015,2811,1092,4,1,1,2,28,0,0,40
2016,2812,1353,2,3,2,2,57,2,3,100
2017,2813,1296,4,1,0,1,55,0,4,100
2018,2814,33,2,1,1,3,63,0,3,60
2019,2815,396,1,3,0,3,34,1,3,40
2020,2816,648,3,2,1,3,29,2,0,80
2021,2817,532,0,3,0,1,29,2,1,100
2022,2818,1033,0,2,1,3,63,0,1,80
2024,2819,175,0,2,0,0,41,0,1,80
2025,2820,1074,2,3,2,0,24,1,1,60
2026,2821,128,4,1,1,1,67,1,1,40
2027,2822,515,1,2,0,2,44,0,1,40
2028,2823,1031,1,1,1,0,18,1,3,60
2029,2824,144,0,2,1,2,69,1,1,80
2030,2825,1419,3,1,2,2,68,1,1,40
2031,2826,845,4,0,1,2,65,0,2,100
2032,2827,863,0,1,1,0,49,0,4,60
2033,2828,338,1,3,0,1,18,0,2,40
2035,2829,308,3,3,2,0,45,1,4,40
2036,2830,805,0,3,1,3,58,0,4,40
2037,2831,767,4,1,0,2,69,1,4,100
2038,2832,1125,4,3,0,3,50,0,0,40
2039,2833,59,1,3,1,1,21,1,0,80
2040,2834,374,2,3,0,3,55,2,3,40
2041,2835,1168,0,0,0,3,20,1,4,40
2042,2836,777,3,2,2,3,54,0,2,60
2043,2837,737,2,1,0,3,68,0,0,100
2044,2838,706,3,1,2,2,51,1,3,40
2046,2839,959,4,1,0,1,69,1,0,40
2047,2840,699,3,0,0,0,57,1,4,40
2048,2841,867,0,1,0,3,27,0,4,100
2049,2842,993,3,1,2,2,54,0,4,60
2050,2843,15,0,3,1,0,65,0,3,80
2051,2844,256,0,1,0,2,63,2,4,100
2052,2845,113,0,2,2,3,18,2,1,60
2053,2846,1070,4,1,0,1,27,0,1,60
2054,2847,972,4,1,2,2,54,1,0,100
2055,2848,1381,1,2,1,2,49,0,0,80
2057,2849,1387,3,2,2,3,34,1,1,100
2058,2850,953,3,3,2,2,42,1,0,100
2059,2851,1262,1,3,0,2,45,2,1,40
2060,2852,392,3,0,0,0,27,2,1,80
2061,2853,1302,1,0,0,0,30,2,1,60
2062,2854,246,4,0,1,2,57,0,3,60
2063,2855,1322,0,1,0,2,69,0,1,100
2064,2856,407,1,3,2,1,38,0,0,80
2065,2857,1360,0,0,0,2,50,1,3,60
2066,2858,935,1,3,2,0,30,0,0,80
2068,2859,1047,3,3,1,0,53,1,0,60
2069,2860,244,2,3,0,3,32,1,0,40
2070,2861,698,0,0,2,0,40,2,4,40
2071,2862,695,0,3,2,1,21,0,1,40
2072,2863,210,0,3,0,2,63,1,3,60
2073,2864,1340,4,0,2,1,50,1,4,100
2074,2865,616,1,3,0,3,25,2,0,60
2075,2866,604,3,2,0,3,54,2,0,60
2076,2867,129,1,3,0,0,64,1,0,80
2077,2868,738,0,2,0,2,23,1,4,80
2079,2869,415,1,1,0,2,20,1,0,40
2080,2870,1393,1,1,2,0,47,1,3,80
2081,2871,515,1,2,2,2,28,2,3,60
2082,2872,54,3,2,0,0,30,1,4,60
2083,2873,317,0,0,0,3,29,0,2,100
2084,2874,101,3,2,0,2,65,1,3,60
2085,2875,71,3,2,0,0,50,2,3,80
2086,2876,32,4,2,1,1,38,1,3,80
2087,2877,362,4,3,2,3,62,1,3,100
2088,2878,1127,3,1,2,0,25,2,2,40
2090,2879,476,0,2,1,0,29,0,3,40
2091,2880,102,4,2,1,0,55,0,0,40
2092,2881,1137,3,2,1,0,52,0,2,60
2093,2882,43,2,2,1,1,18,0,3,60
2094,2883,636,1,0,2,1,35,2,3,60
2095,2884,16,4,1,0,2,23,0,4,100
2096,2885,545,4,3,0,1,58,1,3,100
2097,2886,214,2,3,2,3,65,1,4,100
2098,2887,1370,1,3,2,1,44,2,3,40
2099,2888,291,4,0,2,0,21,0,4,60
2101,2889,998,4,3,0,2,25,2,2,60
2102,2890,1042,2,1,2,1,42,2,4,80
2103,2891,1017,0,3,0,2,29,0,3,40
2104,2892,471,4,3,2,3,50,0,2,60
2105,2893,959,1,3,2,0,66,0,0,100
2106,2894,175,4,2,0,0,51,2,4,100
2107,2895,781,0,2,0,3,21,1,2,80
2108,2896,1155,0,3,2,2,59,0,3,60
2109,2897,382,4,1,2,3,30,0,1,100
2110,2898,62,3,2,2,1,63,1,1,100
2113,2899,767,0,2,1,1,47,1,0,60
2114,2900,5,3,0,2,3,59,2,2,100
2115,2901,718,0,3,2,1,19,0,3,60
2116,2902,466,4,3,1,3,45,1,2,60
2117,2903,1129,0,2,0,3,36,2,4,40
2118,2904,838,0,2,0,1,55,1,3,60
2119,2905,555,1,2,1,2,41,0,3,40
2120,2906,141,4,3,0,3,61,1,4,100
2121,2907,42,1,3,2,1,51,0,0,80
2122,2908,963,1,2,0,0,50,0,2,80
2124,2909,685,2,2,0,1,48,2,1,60
2125,2910,589,3,1,1,0,22,0,0,60
2126,2911,777,2,2,2,3,47,1,2,80
2127,2912,430,3,3,1,3,34,2,1,100
2128,2913,700,4,2,0,1,42,0,3,60
2129,2914,400,4,0,0,2,24,1,4,80
2130,2915,945,2,1,1,0,31,2,3,80
2131,2916,1314,0,0,0,1,47,1,0,40
2132,2917,761,4,0,2,0,42,2,0,40
2133,2918,286,4,2,2,3,25,0,4,80
2135,2919,403,4,1,2,2,67,2,1,100
2136,2920,1321,3,1,2,3,44,0,3,100
2137,2921,953,3,2,1,0,59,0,4,80
2138,2922,787,3,2,0,2,60,1,4,60
2139,2923,126,2,2,0,1,61,2,3,60
2140,2924,1067,1,1,2,2,30,1,4,100
2141,2925,1072,4,0,0,1,53,0,0,80
2142,2926,1009,0,1,1,2,62,0,3,60
2143,2927,1074,3,1,0,2,42,1,1,100
2144,2928,312,0,3,0,2,25,0,1,40
2146,2929,1275,3,0,1,3,62,2,4,80
2147,2930,1129,0,2,2,1,69,1,1,60
2148,2931,154,2,0,0,2,23,1,0,80
2149,2932,1329,3,0,2,3,66,0,2,80
2150,2933,810,2,2,0,2,47,0,1,40
2151,2934,385,2,2,2,2,45,2,1,80
2152,2935,964,3,1,1,0,57,2,4,60
2153,2936,1243,2,1,0,1,48,2,0,80
2154,2937,476,2,1,2,0,28,1,1,80
2155,2938,638,0,1,0,0,35,0,0,80
2157,2939,30,2,0,2,3,48,1,0,80
2158,2940,1022,1,1,0,1,59,1,0,60
2159,2941,1397,1,2,0,0,68,1,0,100
2160,2942,1195,4,1,2,3,65,2,2,100
2161,2943,1329,4,0,1,2,38,2,1,60
2162,2944,1264,1,0,1,0,30,1,3,100
2163,2945,786,1,3,2,3,46,1,0,80
2164,2946,1009,0,1,1,2,22,0,0,80
2165,2947,891,3,1,0,1,49,1,2,60
2166,2948,1145,2,0,2,0,64,2,2,100
2168,2949,919,4,0,1,0,41,0,3,100
2169,2950,836,2,1,2,3,19,2,0,60
2170,2951,1209,1,1,1,0,30,0,4,100
2171,2952,1212,2,0,1,1,47,2,4,40
2172,2953,690,3,0,1,1,20,0,2,80
2173,2954,356,4,2,2,0,58,2,3,60
2174,2955,1415,3,0,1,2,45,1,3,60
2175,2956,207,0,0,2,2,23,1,4,40
2176,2957,1031,3,1,0,0,21,1,4,40
2177,2958,1277,1,2,0,0,56,0,4,40
2179,2959,1223,2,0,0,3,31,1,4,60
2180,2960,838,4,0,2,3,54,0,0,80
2181,2961,992,3,3,0,0,45,2,2,40
2182,2962,1144,0,2,2,3,42,0,0,60
2183,2963,1208,4,0,2,0,41,1,2,100
2184,2964,859,2,1,2,2,24,1,1,40
2185,2965,860,0,3,2,2,24,0,0,80
2186,2966,715,0,0,1,1,58,0,2,40
2187,2967,199,0,3,0,0,52,1,1,60
2188,2968,576,4,0,2,1,46,1,2,100
2190,2969,712,4,3,0,0,36,2,4,60
2191,2970,1091,3,1,1,0,53,0,0,80
2192,2971,996,0,0,1,1,64,2,0,80
2193,2972,265,0,2,0,3,22,0,4,80
2194,2973,1418,2,3,2,2,65,1,1,80
2195,2974,362,4,1,1,3,29,1,3,40
2196,2975,1415,3,0,0,3,49,2,1,60
2197,2976,249,2,3,0,3,25,2,0,100
2198,2977,941,1,2,0,3,62,2,4,60
2199,2978,577,0,1,2,1,42,1,0,40
2201,2979,611,2,3,1,1,53,0,3,80
2202,2980,736,1,1,1,2,55,1,3,80
2203,2981,1111,2,1,2,1,60,0,2,40
2204,2982,264,3,3,0,3,60,1,4,60
2205,2983,1269,2,2,2,1,44,2,0,100
2206,2984,1140,0,3,2,1,34,1,3,100
2207,2985,898,4,0,2,1,45,2,4,80
2208,2986,1395,2,1,2,1,21,1,3,80
2209,2987,1236,4,0,2,3,58,0,4,80
2210,2988,714,0,3,2,1,31,2,4,40
2212,2989,1350,4,0,1,2,33,2,1,60
2213,2990,1379,3,3,2,0,28,1,1,80
2214,2991,493,3,0,1,1,62,1,1,80
2215,2992,1259,0,2,0,0,63,1,3,60
2216,2993,22,3,0,2,3,34,0,2,80
2217,2994,956,4,1,2,2,65,1,3,60
2218,2995,1385,1,2,2,1,18,0,1,60
2219,2996,164,3,0,0,3,28,0,2,80
2220,2997,531,1,1,1,0,29,1,3,80
2221,2998,488,0,2,1,0,41,1,2,100
2225,2999,47,3,3,0,0,24,0,1,80
